instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m,status,size_dummy,covid_dummy,DD_a_wins,DD_m_wins,DD_a_wins_5_95,DD_m_wins_5_95
FLG,2023,1.0,0.157763877,0.207263877,3.732537939,7.219569673,1.102981786,0.964209094,64.34519131,59.83445895,24.0703138,44.41238234,25.64930494,53.39089291,48.2123539,11.87435389,32.24620366,32.24620366,11.6444536,0.186459402,0.939310652,11.77,24.51028,4.725144186,15.22733305,79.86911476,114057.0,21267.0,0.190653585,0.0,1.0,9.000455596322297,1.1239145678563465e-19,,,extreme_DD_m_y2023_small,0,1,9.000455596322297,,9.000455596322297,
ZION,2019,0.0,-0.034662837,-0.013262837,1.144842532,7.016131802,1.577625066,1.054632035,58.05637955,42.50133331,50.76667416,44.92708585,44.92708585,21.58687943,39.41474051,51.26249167,38.00420829,38.00420829,11.14435144,0.054588562,1.262672674,13.2,31.73077,1.687763276,40.42192686,55.64768135,69172.0,3776.0,0.726390137,0.0,0.0,16.867231849256072,3.9192290470834145e-64,,,no_sigma_E,0,0,16.867231849256072,,16.867231849256072,
ZION,2020,1.0,-0.246234332,-0.241834332,0.913674715,7.415574724,1.651625372,1.204253824,56.76657322,49.52594298,64.5910959,53.16767437,53.16767437,58.05637955,42.50133331,50.76667416,44.92708585,44.92708585,11.3081006,0.035690178,0.97378,14.1,31.5116,1.546700545,32.66504946,60.22128451,81479.0,2908.0,0.542417016,0.0,0.0,17.442363420619294,1.9673051763434246e-68,,,no_sigma_E,0,1,17.442363420619294,,17.442363420619294,
FHN,2016,0.0,0.397703944,0.399703944,1.731167722,5.917471121,1.187212153,0.778428864,26.24009427,63.37673091,67.29379977,56.39321072,56.39321072,23.39728805,57.06349708,74.18096405,55.74522698,55.74522698,10.25959542,0.069727785,2.020203704,12.24,31.88739,2.215230603,42.88245422,55.6202521,28555.231,1991.093,0.770986333,0.0,0.0,17.868147107040365,1.0440787628960177e-71,,,no_sigma_E,0,0,17.868147107040365,,17.868147107040365,
FHN,2017,0.0,0.189287296,0.197287296,1.64317873,5.277601556,1.033437205,0.672525256,27.50916671,64.31984883,55.01143903,52.47733163,52.47733163,26.24009427,63.37673091,67.29379977,56.39321072,56.39321072,10.63160093,0.118308333,1.559031238,11.1,31.375235,2.235020237,43.36459885,55.45280773,41423.388,4900.732,0.782009075,0.0,0.0,15.871022735477288,5.0294171874287544e-57,,,no_sigma_E,0,0,15.871022735477288,,15.871022735477288,
WAL,2017,0.0,0.310793438,0.318793438,2.231375065,10.72012968,1.759768326,1.670398162,22.15799615,38.81793834,41.51109586,34.19769193,34.19769193,21.15270351,31.60828548,56.73919226,36.10381881,36.10381881,9.919807898,0.039004313,2.678701154,13.3,24.8683,2.573845916,6.64774207,93.35225793,20329.085,792.922,0.071211369,0.0,0.0,22.286941449533124,2.4732620924256933e-110,,,no_sigma_E,0,0,22.286941449533124,,22.286941449533124,
WAL,2018,0.0,-0.469365659,-0.451265659,2.386445941,11.71184523,1.516187523,1.447557463,21.58687943,43.74834552,51.87097491,40.37273034,40.37273034,22.15799615,38.81793834,41.51109586,34.19769193,34.19769193,10.04799846,0.037814298,1.585632568,13.2,24.8683,3.741330686,5.93580586,94.06419414,23109.486,873.869,0.063103776,0.0,0.0,21.285164924998387,7.789895121887101e-101,,,no_sigma_E,0,0,21.285164924998387,,21.285164924998387,
CMA,2016,0.0,0.431144516,0.433144516,2.330678866,7.127002812,1.434263848,0.960237949,78.58892961,66.19708753,83.6826442,70.2645224,70.2645224,75.27350074,61.35511994,89.46125668,70.1419999,70.1419999,11.1979133,0.071048809,1.531633392,13.27,31.17048,3.019695652,41.76612332,58.23387668,72978.0,5185.0,0.717213514,0.0,0.0,16.450341256124425,4.169851499808629e-61,,,no_sigma_E,0,0,16.450341256124425,,16.450341256124425,
CMA,2017,0.0,0.266058084,0.274058084,2.057521711,8.025168851,1.515698071,1.199098783,77.56599209,69.2163282,85.30576574,71.89236027,71.89236027,78.58892961,66.19708753,83.6826442,70.2645224,70.2645224,11.17838935,0.064722568,1.884444629,13.84,31.17048,2.70152374,27.72485124,72.27514876,71567.0,4632.0,0.383601441,0.0,0.0,19.98344949967866,3.836708079604571e-89,,,no_sigma_E,0,0,19.98344949967866,,19.98344949967866,
WBS,2016,0.0,0.38786573,0.38986573,1.729508549,7.553616551,1.271737757,1.05454766,21.15270351,32.24857654,73.16695108,42.33539636,42.33539636,18.2821119,36.23998633,72.23651961,43.98018028,43.98018028,10.16863751,0.154106569,2.07141363,12.7,30.06297,2.053720192,22.14685354,75.20477423,26072.529,4017.948,0.294487335,0.0,0.0,13.844333714534214,6.882558593977098e-44,,,no_sigma_E,0,0,13.844333714534214,,13.844333714534214,
WBS,2017,0.0,0.249119188,0.257119188,1.690038649,7.289506468,1.20622745,1.039426657,22.15799615,39.2571872,67.05902539,43.61281399,43.61281399,21.15270351,32.24857654,73.16695108,42.33539636,42.33539636,10.18443368,0.096125609,2.021173405,13.4,31.24385,2.160936489,18.54153229,79.44250162,26487.645,2546.141,0.233395625,0.0,0.0,18.052675473993645,3.758004980387445e-73,,,no_sigma_E,0,0,18.052675473993645,,18.052675473993645,
EWBC,2016,0.0,0.370378452,0.372378452,1.815804498,8.908900319,1.317387929,1.250397752,44.44444444,50.46777543,78.21814562,53.9866466,53.9866466,50.26085429,54.41590122,56.5870098,51.44278129,51.44278129,10.45705192,0.026388348,2.137860338,12.4,33.82159,2.223254424,7.489257743,92.51074226,34788.84,918.02,0.080955547,0.0,0.0,23.18530456276979,3.2031777208839745e-119,,,no_sigma_E,0,0,23.18530456276979,,23.18530456276979,
EWBC,2017,0.0,0.301077225,0.309077225,1.936535943,9.586959274,1.461646969,1.43391354,51.54142582,56.81775717,80.44040265,60.24360079,60.24360079,44.44444444,50.46777543,78.21814562,53.9866466,53.9866466,10.52195329,0.014694101,2.288564935,12.9,33.5298,2.46155084,2.827464451,97.17253555,37121.563,545.468,0.029097362,0.0,0.0,28.292447471125772,2.1402134896858495e-176,,,no_sigma_E,0,0,28.292447471125772,,28.292447471125772,
WTFC,2016,0.0,0.347050949,0.349050949,1.656306246,6.371364663,0.919421476,0.809698526,21.15270351,25.92301647,62.67207053,35.41976156,35.41976156,18.2821119,26.74515979,42.51021242,28.56927573,28.56927573,10.1530219,0.031511476,1.540268532,11.9,38.56374,2.261609292,16.8632351,76.45247247,25668.553,808.854,0.220571481,0.0,0.0,20.626746140967636,7.896280295758888e-95,,,no_sigma_E,0,0,20.626746140967636,,20.626746140967636,
WTFC,2017,0.0,0.227809389,0.235809389,1.572171039,6.065299788,0.818506799,0.750233446,22.15799615,26.4841092,45.11210249,29.37647506,29.37647506,21.15270351,25.92301647,62.67207053,35.41976156,35.41976156,10.23695421,0.043646701,1.616392953,12.0,38.26971,2.222015189,12.53549369,85.03250014,27915.97,1218.44,0.14742003,0.0,0.0,20.807571363911524,1.847999887587928e-96,,,no_sigma_E,0,0,20.807571363911524,,20.807571363911524,
VLY,2016,0.0,0.317628178,0.319628178,2.034927152,4.597733048,0.84192284,0.44988145,21.15270351,26.335553,79.71700796,41.76055715,41.76055715,18.2821119,27.8407167,79.74468954,42.51708372,42.51708372,10.0373381,0.111808691,1.354520672,12.15,26.25405,2.564732311,53.06722751,44.90872638,22864.439,2556.443,1.181668504,0.0,0.0,13.598488980574595,2.0439595213812194e-42,,,no_sigma_E,0,0,13.598488980574595,,13.598488980574595,
VLY,2017,0.0,0.237796117,0.245796117,2.063717438,4.610379776,0.901566526,0.48294259,24.17324669,43.5914859,80.955159,51.05543033,51.05543033,21.15270351,26.335553,79.71700796,41.76055715,41.76055715,10.08590519,0.129413441,1.277113713,12.61,26.25405,2.649707136,52.44285457,44.61654611,24002.306,3106.221,1.175412692,0.0,0.0,14.125378342857994,1.3248647151754973e-45,,,no_sigma_E,0,0,14.125378342857994,,14.125378342857994,
SNV,2016,0.0,0.364560959,0.366560959,2.190676304,11.29471704,2.623788874,1.865909414,21.15270351,28.19196737,62.58105802,36.5123967,36.5123967,18.2821119,26.47127056,49.11968954,30.81283843,30.81283843,10.3124134,0.077085432,1.792573882,12.01,31.88739,2.885728608,36.62449104,61.41713298,30104.002,2320.58,0.596323685,0.0,0.0,16.778168457748354,1.7627129657780057e-63,,,no_sigma_E,0,0,16.778168457748354,,16.778168457748354,
SNV,2017,0.0,0.293602159,0.301602159,2.081515187,11.83454992,2.534989486,2.030902289,22.15799615,29.55187903,42.51086708,29.96164415,29.96164415,21.15270351,28.19196737,62.58105802,36.5123967,36.5123967,10.34887303,0.059808396,2.010144049,12.23,31.375235,2.715675757,26.12984232,72.24387305,31221.837,1867.328,0.361689389,0.0,0.0,20.34619053019181,2.5089404905643655e-92,,,no_sigma_E,0,0,20.34619053019181,,20.34619053019181,
ONB,2016,0.0,0.241607128,0.243607128,1.483918016,6.686002973,1.133470887,0.897398632,22.08903309,33.6236983,68.98212236,41.64574987,41.64574987,19.06124469,27.47553106,71.24821033,39.38941425,39.38941425,9.606444267,0.144830732,1.352024287,12.18,28.2584,1.819963279,26.83003927,73.16996073,14860.237,2152.219,0.366681067,0.0,0.0,12.2963140562489,4.7401209414848837e-35,,,no_sigma_E,0,0,12.2963140562489,,12.2963140562489,
ONB,2017,0.0,0.165022297,0.173022297,1.54874925,6.148246032,1.013442792,0.818899968,26.05989135,39.96593975,69.60125644,45.44143134,45.44143134,22.08903309,33.6236983,68.98212236,41.64574987,41.64574987,9.771000871,0.147226453,1.231480549,11.4,28.34806,1.980140777,24.89987075,75.10012925,17518.292,2579.156,0.331555631,0.0,0.0,12.9240968602997,1.645693426823564e-38,,,no_sigma_E,0,0,12.9240968602997,,12.9240968602997,
PNFP,2016,0.0,0.336526901,0.338526901,2.124124354,8.530975378,1.297385381,1.185225722,21.15270351,28.81077216,52.26251422,33.10464811,33.10464811,18.2821119,29.57534847,62.57965686,37.19804931,37.19804931,9.323188817,0.075797981,2.14653115,11.9,31.88739,2.682165544,12.19858866,87.80141134,11194.6226,848.529795,0.138933856,0.0,0.0,17.726702254099017,1.3044768462943064e-70,,,no_sigma_E,0,0,17.726702254099017,,17.726702254099017,
PNFP,2017,0.0,0.225594472,0.233594472,1.668343816,8.264822181,1.296598016,1.20458674,22.15799615,28.9941027,54.24502402,33.90928359,33.90928359,21.15270351,28.81077216,52.26251422,33.10464811,33.10464811,10.00810428,0.086734909,1.390022801,12.0,33.25592,2.185568199,10.2690971,89.7309029,22205.69985,1926.009358,0.11444326,0.0,0.0,16.574169997259126,5.356594827715109e-62,,,no_sigma_E,0,0,16.574169997259126,,16.574169997259126,
CFR,2016,0.0,0.292879642,0.294879642,1.826834803,7.479171239,1.200664668,1.008613325,21.15270351,32.65251856,56.19311718,36.42517139,36.42517139,18.2821119,30.51684269,60.0755719,36.76355986,36.76355986,10.31547531,0.040174069,1.959499027,14.93,18.22567,1.948977056,18.40436035,79.03966227,30196.319,1213.109,0.232849684,0.0,0.0,20.57154192255333,2.4685570690958297e-94,,,no_sigma_E,0,0,20.57154192255333,,20.57154192255333,
CFR,2017,0.0,0.215323239,0.223323239,2.021161543,7.895308154,1.323603286,1.133949897,22.15799615,34.79846265,63.70510181,40.19387412,40.19387412,21.15270351,32.65251856,56.19311718,36.42517139,36.42517139,10.36558123,0.043548105,1.90524768,15.15,17.27466,2.223003129,16.49233701,81.57442441,31747.88,1382.56,0.20217534,0.0,0.0,21.338024276740704,2.5189466405473683e-101,,,no_sigma_E,0,0,21.338024276740704,,21.338024276740704,
COLB,2016,0.0,0.30054885,0.30254885,1.270882868,9.380046385,1.359067691,1.325375996,21.15270351,13.11719512,60.8205347,28.40152127,28.40152127,18.2821119,13.86666009,62.76756536,29.47418694,29.47418694,9.16005783,0.009181767,2.04216637,12.6347,30.21678,1.403340554,3.510790181,96.37671474,9509.607,87.315,0.036427784,0.0,0.0,28.43515921414111,3.7180855719575736e-178,,,no_sigma_E,0,0,28.43515921414111,,28.43515921414111,
COLB,2017,0.0,0.128835173,0.136835173,1.351176156,8.515604141,1.230836953,1.216700138,22.15799615,33.39704961,54.6202242,36.22821732,36.22821732,21.15270351,13.11719512,60.8205347,28.40152127,28.40152127,9.450685996,0.010579084,1.599709574,12.9796,30.21678,1.74337325,1.637742086,98.36225791,12716.886,134.533,0.016650107,0.0,0.0,27.79627158993048,2.4060300674013825e-170,,,no_sigma_E,0,0,27.79627158993048,,27.79627158993048,
UMBF,2016,0.0,0.277646692,0.279646692,1.26257672,4.544978992,0.802505196,0.528364034,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,44.73838964,31.21868383,62.25923974,39.25405721,39.25405721,9.937044758,0.093494791,1.952108292,12.87,27.12873,1.508457888,41.58904626,58.41095374,20682.532,1933.709,0.712007656,0.0,0.0,16.184548237189624,3.2411955297793685e-59,,,no_sigma_E,0,0,16.184548237189624,,16.184548237189624,
UMBF,2017,0.0,0.156576237,0.164576237,1.455730765,4.948662508,0.820778087,0.595586438,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,9.988360866,0.061547431,1.6449217,14.04,27.12873,1.848980729,34.16119653,65.83880347,21771.583,1339.985,0.518861139,0.0,0.0,18.772808553468757,6.302120521519923e-79,,,no_sigma_E,0,0,18.772808553468757,,18.772808553468757,
BOKF,2016,0.0,0.317423811,0.319423811,1.561839722,6.369694939,0.883686,0.792381541,21.15270351,42.75339483,28.55659841,31.48605926,31.48605926,18.2821119,15.57174376,22.50612745,15.82579079,15.82579079,10.39733835,0.174455419,1.656751829,12.81,33.83572,1.949380924,14.83231354,85.16768646,32772.281,5717.302,0.174154238,0.0,0.0,12.21900365388357,1.2304105996536502e-34,,,no_sigma_E,0,0,12.21900365388357,,12.21900365388357,
BOKF,2017,0.0,0.251061747,0.259061747,1.717237069,6.957898042,0.99324395,0.931319598,22.15799615,47.95849797,33.08510638,35.69805329,35.69805329,21.15270351,42.75339483,28.55659841,31.48605926,31.48605926,10.38196022,0.181411377,1.727217938,13.54,32.78916,2.204252847,9.002306354,90.99769365,32272.16,5854.537,0.098928951,0.0,0.0,13.713604744282184,4.208499066810631e-43,,,no_sigma_E,0,0,13.713604744282184,,13.713604744282184,
FNB,2018,0.0,-0.282396872,-0.264296872,1.782424702,7.25604494,1.077973657,0.80047817,55.6853594,35.24199685,68.37552743,45.76199717,45.76199717,22.15799615,37.95338502,62.12422787,41.189601,41.189601,10.40734898,0.143677119,0.709010212,11.54,30.29951,2.806193456,32.65072225,65.6481047,33102.0,4756.0,0.497359709,0.0,0.0,9.709716517959178,1.3704918630760962e-22,,,no_sigma_E,0,0,9.709716517959178,,9.709716517959178,
FNB,2019,0.0,0.069883779,0.091283779,1.254599235,6.724279186,1.298151872,0.948125962,60.98359474,50.51673546,63.97478198,54.07916311,54.07916311,55.6853594,35.24199685,68.37552743,45.76199717,45.76199717,10.45204239,0.13161924,0.864255635,11.81,30.29951,1.715938301,33.99129046,64.17550991,34615.0,4556.0,0.529661401,0.0,0.0,9.149643618337011,2.8560838164615713e-20,,,no_sigma_E,0,0,9.149643618337011,,9.149643618337011,
CADE,2019,0.0,0.065623726,0.087023726,1.108584685,7.969935029,1.436738649,1.167018937,25.86909308,43.61559962,52.43022392,41.31239181,41.31239181,21.58687943,38.81436859,51.22029758,37.69123395,37.69123395,9.954778207,0.073151238,1.303838955,14.17,31.72771,1.528541118,25.29087967,74.70912033,21052.576,1540.022,0.338524662,0.0,0.0,15.548851962485823,8.099171757626356e-55,,,no_sigma_E,0,0,15.548851962485823,,15.548851962485823,
CADE,2020,1.0,-0.166070528,-0.161670528,0.748678439,6.382704724,1.331631866,1.019462823,24.72489026,41.62728586,48.09356243,38.78547791,38.78547791,25.86909308,43.61559962,52.43022392,41.31239181,41.31239181,10.08918648,0.039008323,1.059801909,14.48,31.72771,1.251283368,29.29629286,65.31887536,24081.194,939.367,0.448511899,0.0,0.0,17.939256869515628,2.911430773031401e-72,,,no_sigma_E,0,1,17.939256869515628,,17.939256869515628,
SSB,2016,0.0,0.242343855,0.244343855,1.204541029,6.765857961,1.009554798,0.891837903,21.15270351,16.53781049,64.2903868,31.34729325,31.34729325,18.2821119,17.15903684,45.49223856,24.88808816,24.88808816,9.09387307,0.041473421,1.866524466,13.04,33.49867,1.50472683,16.56116153,83.43883847,8900.592,369.138,0.198482647,0.0,0.0,20.1663715855998,9.665598507461727e-91,,,no_sigma_E,0,0,20.1663715855998,,20.1663715855998,
SSB,2017,0.0,0.161609869,0.169609869,1.338328498,7.096289219,1.07652775,0.984052939,24.17324669,19.5816271,54.43148021,29.598016,29.598016,21.15270351,16.53781049,64.2903868,31.34729325,31.34729325,9.579597063,0.034786984,1.387490264,13.04,33.85004,1.798665378,12.43901617,87.56098383,14466.589,503.249,0.142061174,0.0,0.0,20.660909586965506,3.894168895250808e-95,,,no_sigma_E,0,0,20.660909586965506,,20.660909586965506,
ASB,2016,0.0,0.316896117,0.318896117,1.727344495,6.444819083,1.211613167,0.869455671,21.15270351,51.36160457,54.43117179,45.07057771,45.07057771,18.2821119,46.74700286,54.13398693,42.67474871,42.67474871,10.27984357,0.13225534,1.281778915,12.68,29.66529,2.174938562,34.67078609,61.96618728,29139.315,3853.83,0.559511366,0.0,0.0,12.519797939258158,2.9091538991120843e-36,,,no_sigma_E,0,0,12.519797939258158,,12.519797939258158,
ASB,2017,0.0,0.186351273,0.194351273,1.828800619,7.019117242,1.182026603,0.986122367,22.15799615,55.95320385,58.34019675,48.75525994,48.75525994,21.15270351,51.36160457,54.43117179,45.07057771,45.07057771,10.32494392,0.133636867,1.261481048,13.22,30.20409,2.410563459,21.42974031,75.28940467,30483.594,4073.732,0.284631555,0.0,0.0,13.912790528762482,2.648585413089363e-44,,,no_sigma_E,0,0,13.912790528762482,,13.912790528762482,
PB,2016,0.0,0.263421507,0.265421507,1.139934361,8.631573152,1.277999903,1.210566427,21.15270351,31.11212972,24.63452787,24.30004638,24.30004638,18.2821119,27.02944309,28.91952614,23.81763319,23.81763319,10.01373435,0.058716886,1.369478016,15.2,33.28897,1.341558813,7.706552628,92.29344737,22331.072,1311.211,0.083500539,0.0,0.0,16.885864976554902,2.8586103752297792e-64,,,no_sigma_E,0,0,16.885864976554902,,16.885864976554902,
PB,2017,0.0,0.208854732,0.216854732,1.314449817,8.823225211,1.373202229,1.30919832,22.15799615,37.32240055,38.34820407,32.31726414,32.31726414,21.15270351,31.11212972,24.63452787,24.30004638,24.30004638,10.02514273,0.036718744,1.273282421,15.74,33.27164,1.667054599,6.826279238,93.17372076,22587.292,829.377,0.073263997,0.0,0.0,20.079032995251676,5.6282329252304715e-90,,,no_sigma_E,0,0,20.079032995251676,,20.079032995251676,
OZK,2019,0.0,0.096441334,0.117841334,1.688636604,11.01824455,1.873990627,1.658732085,47.50780187,44.89749508,53.02845144,43.43621081,43.43621081,47.56205674,40.65015574,53.10903842,41.07493863,41.07493863,10.0671243,0.029980606,0.947787545,15.57,30.94068067,2.301552483,15.81890526,84.18109474,23555.728,706.215,0.187915176,0.0,0.0,18.492885692023677,1.1780126322764736e-76,,,no_sigma_E,0,0,18.492885692023677,,18.492885692023677,
OZK,2020,1.0,-0.059188147,-0.054788147,2.001739719,9.415250659,1.87829572,1.441003908,50.92758389,46.65618759,56.58814054,46.36064083,46.36064083,47.50780187,44.89749508,53.02845144,43.43621081,43.43621081,10.20959616,0.040624357,0.946753731,15.84,24.61663433,2.707232108,28.70180449,71.29819551,27162.596,1103.463,0.402560041,0.0,0.0,17.362226486348224,7.970970799374781e-68,,,no_sigma_E,0,1,17.362226486348224,,17.362226486348224,
BKU,2016,0.0,0.371925652,0.373925652,1.52355148,7.131183567,1.01460311,0.931372262,21.15270351,57.45239879,47.92662116,45.74997342,45.74997342,19.9220048,38.84986348,34.85906863,32.05494157,32.05494157,10.23567028,0.202371824,1.623389464,12.45,31.88739,1.751503616,11.59829474,88.40170526,27880.151,5642.157,0.131199898,0.0,0.0,11.365412985630522,3.1084870210790923e-30,,,no_sigma_E,0,0,11.365412985630522,,11.365412985630522,
BKU,2017,0.0,0.262959392,0.270959392,1.588948892,7.455255845,1.115972283,1.039761356,22.15799615,62.68986555,67.49942805,55.39396741,55.39396741,21.15270351,57.45239879,47.92662116,45.74997342,45.74997342,10.32045248,0.170489089,1.437795423,12.45,32.4312293,1.989833347,9.786127681,90.21387232,30346.986,5173.83,0.108476972,0.0,0.0,13.56927844076194,3.0459386928130567e-42,,,no_sigma_E,0,0,13.56927844076194,,13.56927844076194,
