instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
ASB,2018,26860386455.18605,E_pb,False,26860386455.18605,20147751196.09048,,4527056000.0,0.0880665037542206,0.0720166259385551,0.085751606776921,0.194351273,24.804324215350096,4.025895742118389e-136,ok,0.0,-0.29805053,-0.27995053,2.114752569,8.075832362,1.066817217,0.922192982,49.46342334,54.75894649,35.5374195,42.02091281,42.02091281,22.15799615,55.95320385,58.34019675,48.75525994,48.75525994,10.4227313,0.134673199,0.923416031,13.47,30.20409,3.342762277,17.52583241,77.9990597,33615.122,4527.056,0.224692868,0.0,0.0,0.0181,4527056000.0,ASB,,,ASB,3281379900.0,0.2131636695631994,0.0880665037542206,3281379900.0,4527056000.0,0.0181,1.0,0.0880665037542206,2.0,2017.0,2016.0,7727233286.93515,0.0373975580331158,0.0,6.0,converged,14.799852151258856,14.76245459322574,14.76245459322574,1.2789941721247826e-49,converged,1,0,other,other
ASB,2021,28949505738.033516,E_pb,False,28949505738.033516,12750926542.02518,,2224633000.0,0.1770971491280075,0.0942742872820018,0.1711867862735472,-0.235659316,13.959518631235529,1.376434263505768e-44,ok,1.0,0.244409493,0.244809493,1.366752365,1.922769597,1.134023776,0.998924739,51.67527036,72.07186715,43.24541309,54.76490108,54.76490108,49.67131823,62.29109343,46.61129568,50.34298772,50.34298772,10.46607757,0.063372179,0.880469596,13.1,22.48194681,1.50709914,14.14496048,81.07465475,35104.253,2224.633,0.174468341,0.0,0.0,0.0004,2224633000.0,ASB,,,ASB,3373650260.19,0.2057484426677272,0.1770971491280075,3373650260.19,2224633000.0,0.0004,1.0,0.1770971491280075,3.0,2020.0,2018.0,5597393584.95496,0.1067396521811075,0.0,6.0,converged,8.701600179856385,8.594860527675277,8.594860527675277,4.168299498804901e-18,converged,1,1,other,
ATLO,2018,1913791393.5271568,E_pb,False,1913791393.5271568,287038269.78836346,1220632218.3523097,55274486.0,0.191261164647664,0.097815291161916,0.1886380057785529,0.044898351,19.08475069080922,1.690430060898448e-81,insufficient_returns,0.0,-0.163846779,-0.145746779,1.610707381,5.941922712,0.626006246,0.54967526,21.58687943,28.33782733,17.88252276,20.49327055,20.49327055,22.15799615,28.29339618,22.36902311,22.08637282,22.08637282,7.283233474,0.0379714,1.36659084,16.1,27.88763,2.403082714,16.14736382,83.85263618,1455.687351,55.274486,0.19256835,0.0,0.0,0.0181,55274486.0,ATLO,,,ATLO,226633535.2,0.1923801560827518,,226633535.2,55274486.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
ATLO,2019,2331780300.2650714,E_pb,False,2331780300.2650714,237765246.2923734,1450292636.9875703,47033570.0,0.191261164647664,0.097815291161916,0.1894135661084335,-0.145746779,19.849740518913993,5.538575258830014e-88,insufficient_returns,0.0,0.005117159,0.026517159,1.192711468,4.631537351,0.577518997,0.505421084,20.28455285,20.75660816,20.42767696,17.64924135,17.64924135,21.58687943,28.33782733,17.88252276,20.49327055,20.49327055,7.46001983,0.027074628,1.379630074,14.3,27.88763,1.62326315,16.51466482,83.48533518,1737.182505,47.03357,0.197815159,0.0,0.0,0.0214,47033570.0,ATLO,,,ATLO,250170613.6,0.1760142823776669,,250170613.6,47033570.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
ATLO,2021,2244257621.94151,E_pb,False,2244257621.94151,249112679.59878364,1823391220.4980247,42851000.0,0.1218089987136989,0.0804522496784247,0.1210341434943582,0.026517159,33.01966798752453,2.1204815713760303e-239,ok,1.0,0.124208575,0.124608575,0.8943287,1.438478915,0.716913121,0.630735118,17.43215031,18.39276359,24.56155549,17.96497072,17.96497072,20.28455285,20.75660816,20.42767696,17.64924135,17.64924135,7.667177441,0.020051557,1.071659029,14.8,20.57005,0.992080076,14.67682555,85.32317445,2137.041,42.851,0.172014528,0.0,0.0,0.0004,42851000.0,ATLO,,,ATLO,222667169.83,0.1558160165871657,0.1218089987136989,222667169.83,42851000.0,0.0004,1.0,0.1218089987136989,2.0,2020.0,2019.0,265501032.86099073,0.1021572890878193,0.0,7.0,converged,17.90873486484925,17.80657757576143,17.80657757576143,3.1418233786511136e-71,converged,0,1,other,other
ATLO,2022,2926360539.54937,E_pb,False,2926360539.54937,387518909.30900246,1770378343.4479122,79796000.0,0.1368629531469456,0.0842157382867364,0.1354654753038207,0.124608575,27.640824245969355,1.7989014143735803e-168,ok,1.0,0.028534044,0.042734044,3.694093948,5.996126898,0.528090272,0.453858036,15.8938172,17.13352444,23.06238361,16.80068622,16.80068622,17.43215031,18.39276359,24.56155549,17.96497072,17.96497072,7.666187265,0.037376471,1.423929649,14.1,20.57005,4.606142801,17.07542353,82.92457647,2134.926,79.796,0.205915113,0.0,0.0,0.0141999999999999,79796000.0,ATLO,,,ATLO,212305062.87,0.1044412650534659,0.1368629531469456,212305062.87,79796000.0,0.0141999999999999,1.0,0.1368629531469456,3.0,2021.0,2019.0,290975966.75769955,0.0998594426759373,0.0,5.0,converged,13.1480130108452,13.048153568169264,13.048153568169264,3.255311502289351e-39,converged,0,1,other,other
ATLO,2023,2304384339.930012,E_pb,False,2304384339.930012,402887236.2928476,1530331033.8851311,164582000.0,0.0525806556293254,0.0631451639073313,0.0532848887625564,0.042734044,51.59925070862384,0.0,ok,1.0,-0.025727273,0.023772727,3.584683608,5.484925721,0.575283642,0.434347974,14.03688525,16.48253531,28.7092158,18.5106552,18.5106552,15.8938172,17.13352444,23.06238361,16.80068622,16.80068622,7.675769179,0.076355115,1.157459188,14.0,20.57005,4.491763673,29.00280569,70.99719431,2155.481,164.582,0.408506364,0.0,0.0,0.0495,164582000.0,ATLO,,,ATLO,191892843.78,0.3006420859970244,0.0525806556293254,191892843.78,164582000.0,0.0495,1.0,0.0525806556293254,3.0,2022.0,2020.0,348526382.11820054,0.0289500374818669,0.0,8.0,converged,27.641555070194222,27.61260503271236,27.61260503271236,3.9266988775835274e-168,converged,0,1,other,other
AUB,2016,11578875069.819904,E_pb,False,11578875069.819904,1247209548.629522,4697619235.497322,990089000.0,0.191261164647664,0.097815291161916,0.1839001975130864,0.044898351,13.970511133913517,1.1796367496407845e-44,insufficient_returns,0.0,0.311665117,0.313665117,1.491839278,5.410668161,1.096554491,0.694260541,21.15270351,32.46773657,45.93714448,32.64136935,32.64136935,18.2821119,29.31857732,41.34191176,29.42510259,29.42510259,9.039171552,0.117492977,1.556990176,13.56,27.00616,1.804238285,44.25377204,55.74622796,8426.793,990.089,0.793843345,0.0,0.0,0.002,990089000.0,AUB,,,AUB,5091806320.0,0.2672947813261592,,5091806320.0,990089000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
AUB,2017,12241929139.895494,E_pb,False,12241929139.895494,3934838645.571807,7111356164.224868,1219414000.0,0.191261164647664,0.097815291161916,0.182796243637439,0.313665117,14.761843685776771,1.2906336313427806e-49,insufficient_returns,0.0,0.201013932,0.209013932,2.032469539,7.265477598,1.251939168,1.017848911,22.15799615,38.02659317,48.27613818,36.24059996,36.24059996,21.15270351,32.46773657,45.93714448,32.64136935,32.64136935,9.139400499,0.130906126,1.512139883,12.43,25.78772,2.523713017,23.65840566,76.34159434,9315.179,1219.414,0.309901907,0.0,0.0,0.008,1219414000.0,AUB,,,AUB,5153067560.0,0.2106469917643961,,5153067560.0,1219414000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
AUB,2018,11622155514.620571,E_pb,False,11622155514.620571,7105073721.737109,11037322388.10671,1756278000.0,0.0739995625727078,0.0684998906431769,0.073277583216418,0.209013932,30.524700814305003,6.1270845562368185e-205,ok,0.0,-0.293065182,-0.274965182,2.418130227,9.698229379,1.357275064,1.146883846,21.58687943,36.96643062,56.48567622,38.67019303,38.67019303,22.15799615,38.02659317,48.27613818,36.24059996,36.24059996,9.529927933,0.127584568,0.967761251,12.88,25.7864,3.555411151,19.81952701,80.18047299,13765.599,1756.278,0.247186457,0.0,0.0,0.0181,1756278000.0,AUB,,,AUB,4021871640.0,0.2886847839731961,0.0739995625727078,4021871640.0,1756278000.0,0.0181,1.0,0.0739995625727078,2.0,2017.0,2016.0,5746646967.4312935,0.0517896338120635,0.0,5.0,converged,23.264517355818494,23.21272772200643,23.21272772200643,1.6934626033415322e-119,converged,1,0,other,other
AUB,2021,20353783583.904926,E_pb,False,20353783583.904926,3636992731.603177,17570534888.82926,516071000.0,0.188584048169876,0.097146012042469,0.1863229629978355,-0.217426346,18.596914488701422,1.7017086602274527e-77,ok,1.0,0.267273684,0.267673684,1.940319051,1.954286097,1.295760005,1.158834543,41.22680564,37.46410325,58.60174607,41.59331874,41.59331874,46.90029505,47.58773776,66.23273531,51.47848382,51.47848382,9.906722116,0.025720222,1.041182153,14.18,16.72862,2.048626992,12.42559677,87.5689685,20064.796,516.071,0.141894977,0.0,0.0,0.0004,516071000.0,AUB,,,AUB,5312631720.0,0.2782857490686469,0.188584048169876,5312631720.0,516071000.0,0.0004,1.0,0.188584048169876,3.0,2020.0,2018.0,5828496332.880832,0.1718929787639291,0.0,4.0,converged,14.191641740635466,14.019748761871538,14.019748761871538,5.90158809555149e-45,converged,1,1,other,other
AUBN,2018,1056785134.1410112,E_pb,False,1056785134.1410112,170101219.8402217,807163056.9128867,2300000.0,0.191261164647664,0.097815291161916,0.1910582295840994,0.044898351,32.23571343335516,2.7893745948473116e-228,insufficient_returns,0.0,-0.144018529,-0.125918529,1.894916628,5.200776627,0.404743464,0.400798657,21.58687943,20.74963797,76.49122807,37.82866254,37.82866254,22.15799615,21.31877976,57.62411348,31.31879561,31.31879561,6.706956464,0.002811471,1.295433843,17.38,27.20876,2.77389873,1.334097291,98.66590271,818.077,2.3,0.013521361,0.0,0.0,0.0181,2300000.0,AUBN,,,AUBN,110610542.0,0.3512279802321563,,110610542.0,2300000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
AUBN,2019,1589291293.12586,E_pb,False,1589291293.12586,185984364.4388848,823147715.3925871,1069000.0,0.191261164647664,0.097815291161916,0.1911983526929214,-0.125918529,37.45218095271112,2.7675967713558973e-307,insufficient_returns,0.0,0.032419029,0.053819029,1.24622842,4.538365364,0.460326919,0.458408985,20.28455285,30.47859125,63.45113021,37.95978814,37.95978814,21.58687943,20.74963797,76.49122807,37.82866254,37.82866254,6.718867008,0.001291251,1.922196506,18.12,27.20876,1.638544643,0.571494702,99.4285053,827.879,1.069,0.005747795,0.0,0.0,0.0214,1069000.0,AUBN,,,AUBN,185166100.0,0.3904934422633906,,185166100.0,1069000.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
AUBN,2020,1317386342.9220195,E_pb,False,1317386342.9220195,149426248.80707315,941525161.7701864,2392000.0,0.1270936460957104,0.0817734115239276,0.1270115065442644,0.053819029,50.06508846306262,0.0,ok,1.0,-0.046883867,-0.042483867,0.556804247,5.664497732,0.80839996,0.798987645,18.99807322,35.02090883,66.37571731,41.26562901,41.26562901,20.28455285,30.47859125,63.45113021,37.95978814,37.95978814,6.863382195,0.002500531,1.380611444,18.31,26.40944,0.813445029,1.575568208,98.42443179,956.597,2.392,0.016007897,0.0,0.0,0.0044,2392000.0,AUBN,,,AUBN,145652353.0,0.5380768191167822,0.1270936460957104,145652353.0,2392000.0,0.0044,1.0,0.1270936460957104,2.0,2019.0,2018.0,148033851.3207855,0.1250490260834131,0.0,6.0,converged,33.08726101844935,32.96221199236594,32.96221199236594,1.4138603472176285e-238,converged,0,1,other,low_leverage
AUBN,2021,1207762463.740896,E_pb,False,1207762463.740896,124728711.4352064,1075421064.3831248,3448000.0,0.0899455208787004,0.0724863802196751,0.0898958192630073,-0.042483867,64.68661969499244,0.0,ok,1.0,0.094032853,0.094432853,0.89437452,1.501436075,0.61824943,0.604847024,17.43215031,41.7541321,61.44287227,42.82948354,42.82948354,18.99807322,35.02090883,66.37571731,41.26562901,41.26562901,7.007736351,0.003119938,1.096269648,17.06,19.84393,1.001149314,2.69003625,97.30996375,1105.15,3.448,0.027643996,0.0,0.0,0.0004,3448000.0,AUBN,,,AUBN,111599374.5,0.1555516468940082,0.0899455208787004,111599374.5,3448000.0,0.0004,1.0,0.0899455208787004,3.0,2020.0,2018.0,115045995.57580306,0.08725087578147,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,low_leverage
AUBN,2022,1209545987.799916,E_pb,False,1209545987.799916,78851143.47603844,991801151.2013808,2551000.0,0.0703205976148385,0.0675801494037096,0.0703148300207788,0.094432853,81.3780240108928,0.0,ok,1.0,-0.0276647,-0.0134647,3.73841582,6.519271931,0.592065946,0.577050447,17.26625006,36.72224572,49.43761639,36.22874146,36.22874146,17.43215031,41.7541321,61.44287227,42.82948354,42.82948354,6.931362425,0.002491483,1.184277068,16.25,19.56899,4.66419427,3.133824088,96.86617591,1023.888,2.551,0.032352099,0.0,0.0,0.0141999999999999,2551000.0,AUBN,,,AUBN,81192500.10000001,0.2069354382535344,0.0703205976148385,81192500.10000001,2551000.0,0.0141999999999999,1.0,0.0703205976148385,3.0,2021.0,2019.0,83707531.87941742,0.0682077983897693,0.0,8.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,low_leverage
BAC,2018,1880464778825.732,E_pb,False,1880464778825.732,308938904101.1059,,436569000000.0,0.0338580912204317,0.0584645228051079,0.0384943659820084,0.292169939,50.93019836820469,0.0,ok,0.0,-0.268533597,-0.250433597,1.797409796,6.103296922,1.304886603,0.65281828,94.22387632,86.9951807,57.21303111,76.28986619,43.48201175,94.32511457,91.14427914,48.57815996,75.38431681,41.9684742,14.67184192,0.185418434,0.980461714,15.1,29.3161,2.685247043,56.78119783,40.18132536,2354507.0,436569.0,1.413124065,1.0,0.0,0.0181,436569000000.0,BAC,,,BAC,185585521623.04,0.2055262756242115,0.0029010293135044,185585521623.04,436569000000.0,0.0181,1.0,0.0029010293135044,2.0,2017.0,2016.0,614323705397.2078,0.0008763942032573,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
BANC,2021,10914321608.860289,E_pb,False,10914321608.860289,2025181054.79305,,780032000.0,0.2073738694036128,0.1018434673509032,0.2003348236104695,-0.05203583,13.155094875719294,7.954184931855211e-40,ok,1.0,0.128314233,0.128714233,2.677855868,2.588304856,1.617301077,1.239771357,60.77547065,37.22857482,74.91793295,51.69597128,51.69597128,59.6320703,26.03722398,53.40078526,37.9013895,37.9013895,9.147799108,0.083037401,1.267087044,14.98,20.93924,3.277547515,25.91489044,67.28229768,9393.743,780.032,0.38516655,0.0,0.0,0.0004,780032000.0,BANC,,,BANC,1229497639.74,0.1703378581794876,0.2073738694036128,1229497639.74,780032000.0,0.0004,1.0,0.2073738694036128,3.0,2020.0,2018.0,2009217689.33906,0.126897988505764,0.0,6.0,converged,7.522714366937254,7.39581637843149,7.39581637843149,7.027105323471162e-14,converged,1,1,other,
BANC,2022,8028975346.744559,E_pb,False,8028975346.744559,3346590095.9381247,7077232147.161264,1002376000.0,0.0905680493378431,0.0726420123344607,0.0885784656556869,0.128714233,26.226690299656532,6.593783936489295e-152,ok,1.0,-0.111157373,-0.096957373,3.605307223,8.450735791,1.239085087,1.002579762,61.9919856,34.14939707,73.03272768,49.75201133,49.75201133,60.77547065,37.22857482,74.91793295,51.69597128,51.69597128,9.126634363,0.108989263,0.979783779,14.21,21.24215,4.672445064,23.0486046,76.9513954,9197.016,1002.376,0.299521594,0.0,0.0,0.0141999999999999,1002376000.0,BANC,,,BANC,940218150.15,0.1698136636341439,0.0905680493378431,940218150.15,1002376000.0,0.0141999999999999,1.0,0.0905680493378431,3.0,2021.0,2019.0,1928460993.84312,0.0441563112155186,0.0,6.0,converged,15.16258858591862,15.1184322747031,15.1184322747031,6.121126615175985e-52,converged,1,1,other,other
BANC,2023,27074348280.545185,E_pb,False,27074348280.545185,5897608294.174229,23319289144.57727,3847921000.0,0.1194544571894968,0.0798636142973742,0.1145278318377104,-0.096957373,17.292110517289068,2.6970335609905896e-67,ok,1.0,-0.104077093,-0.054577093,4.279569934,6.844454732,1.170415274,0.754068457,59.08980188,59.93591641,74.82969626,62.95244192,62.95244192,61.9919856,34.14939707,73.03272768,49.75201133,49.75201133,10.55929791,0.099857648,0.780552288,16.43,15.37586305,5.096179393,39.48396114,60.51603886,38534.064,3847.921,0.652454488,0.0,0.0,0.0495,3847921000.0,BANC,,,BANC,2257551573.8,0.4907857314050504,0.1194544571894968,2257551573.8,3847921000.0,0.0495,1.0,0.1194544571894968,3.0,2022.0,2020.0,5919637837.601714,0.0455559284586998,0.0,6.0,converged,10.564595127103887,10.519039198645189,10.519039198645189,3.529486247418086e-26,converged,1,1,other,
BANF,2016,14454602221.45717,E_pb,False,14454602221.45717,1027280518.2843686,6803966940.629695,32459000.000000004,0.191261164647664,0.097815291161916,0.1910517943991983,0.044898351,32.07340408513049,5.179304492616774e-226,insufficient_returns,0.0,0.275536059,0.277536059,1.76629918,6.141909336,0.719346171,0.704718339,21.15270351,21.28198054,22.69482366,18.72599887,18.72599887,18.2821119,19.10479156,21.51552288,17.22156485,17.22156485,8.856369198,0.00462448,2.068935333,15.33,34.30712,2.279187388,3.062922487,96.93707751,7018.952,32.459,0.031597017,0.0,0.0,0.002,32459000.000000004,BANF,,,BANF,1546621270.0,0.2079038339490624,,1546621270.0,32459000.000000004,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
BANF,2017,15186696639.517303,E_pb,False,15186696639.517303,1742897595.4972253,7118941964.33869,32859000.0,0.191261164647664,0.097815291161916,0.1910594151334472,0.277536059,33.48379853266662,4.1481423596838593e-246,insufficient_returns,0.0,0.211474666,0.219474666,1.695404776,5.198330442,0.562811844,0.555926617,22.15799615,19.90234849,24.78723404,18.79496911,18.79496911,21.15270351,21.28198054,22.69482366,18.72599887,18.72599887,8.889191963,0.004530304,2.103334065,15.62,34.30712,2.252894559,1.850422566,98.14957743,7253.156,32.859,0.018853087,0.0,0.0,0.008,32859000.0,BANF,,,BANF,1700369220.0,0.2465680559170925,,1700369220.0,32859000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
BANF,2018,13598414252.488651,E_pb,False,13598414252.488651,1636278205.1006558,7444685172.938556,28479000.0,0.0410556047154371,0.0602639011788592,0.0410957483538179,0.219474666,81.3780240108928,0.0,ok,0.0,-0.257423586,-0.239323586,1.622667877,7.529413924,0.783379486,0.774406871,21.58687943,14.98633453,21.24472574,15.0813232,15.0813232,22.15799615,19.90234849,24.78723404,18.79496911,18.79496911,8.932510672,0.003759972,1.802121988,16.29,33.42944,2.790869349,1.710699938,98.28930006,7574.258,28.479,0.017404742,0.0,0.0,0.0181,28479000.0,BANF,,,BANF,1658815720.0,0.1890458942961808,0.0410556047154371,1658815720.0,28479000.0,0.0181,1.0,0.0410556047154371,2.0,2017.0,2016.0,1686783887.084267,0.0403748723009665,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,low_leverage
BANF,2019,17342908320.19413,E_pb,False,17342908320.19413,1841803932.8956056,8437920435.630528,27904000.0,0.2831403815615386,0.1207850953903846,0.2828795784498699,-0.239323586,21.756404601164615,3.003913294471171e-105,ok,0.0,0.110191861,0.131591861,1.560036488,6.839547693,0.871376818,0.862676141,20.28455285,11.1469661,20.53804521,12.92259146,12.92259146,21.58687943,14.98633453,21.24472574,15.0813232,15.0813232,9.055527907,0.003257622,2.031295958,14.42,33.42944,2.148710387,1.492425587,98.50757441,8565.758,27.904,0.015150364,0.0,0.0,0.0214,27904000.0,BANF,,,BANF,2075680432.0,0.2105648668701371,0.2831403815615386,2075680432.0,27904000.0,0.0214,1.0,0.2831403815615386,3.0,2018.0,2016.0,2102993630.5256896,0.2794630212484701,0.0,5.0,converged,15.68292244805175,15.40345942680328,15.40345942680328,7.757127147745196e-54,converged,1,0,other,low_leverage
BANF,2020,16518790366.30054,E_pb,False,16518790366.30054,1374010694.0812263,9028992337.471628,27904000.0,0.2435150550705689,0.1108787637676422,0.2432913799974344,0.131591861,26.664192090288612,6.126526859509157e-157,ok,1.0,-0.171907814,-0.167507814,1.300648758,9.160356382,1.405930314,1.387176471,20.0319078,35.38460418,12.084477,22.05004758,22.05004758,20.28455285,11.1469661,20.53804521,12.92259146,12.92259146,9.128301014,0.003028975,1.798560063,15.64,33.42944,2.200405797,1.990420718,98.00957928,9212.357,27.904,0.02030843,0.0,0.0,0.0044,27904000.0,BANF,,,BANF,1951352360.0,0.5304197849163357,0.2435150550705689,1951352360.0,27904000.0,0.0044,1.0,0.2435150550705689,3.0,2019.0,2017.0,1979133852.1182375,0.2400967885661278,0.0,6.0,converged,17.888068355339072,17.647971566772945,17.647971566772945,5.2738545499188477e-70,converged,1,1,other,low_leverage
BANF,2021,18297304421.9735,E_pb,False,18297304421.9735,1881945689.3853097,8994642479.148294,85987000.0,0.1967216262964291,0.0991804065741072,0.1962653817280468,-0.167507814,26.383835113931255,1.050241440234202e-153,ok,1.0,0.293350321,0.293750321,2.006201047,1.544777472,1.363029479,1.315685953,18.48795725,38.53599035,22.15250799,27.24079029,27.24079029,20.0319078,35.38460418,12.084477,22.05004758,22.05004758,9.149061811,0.009142095,1.963309084,17.3,21.24418,2.190677304,4.369407545,95.63059245,9405.612,85.987,0.045690479,0.0,0.0,0.0004,85987000.0,BANF,,,BANF,2300476006.08,0.2750870704116353,0.1967216262964291,2300476006.08,85987000.0,0.0004,1.0,0.1967216262964291,3.0,2020.0,2018.0,2386428618.1580462,0.1896362529885037,0.0,4.0,converged,17.621831294603076,17.432195041614573,17.432195041614573,2.3503233293392763e-68,converged,1,1,other,low_leverage
BANF,2022,28510289249.46308,E_pb,False,28510289249.46308,2800640906.41849,12017366554.310244,86344000.0,0.233992538641141,0.1084981346602852,0.233613623797467,0.293750321,25.97951058477265,4.220572835939367e-149,ok,1.0,0.009041259,0.023241259,3.490277906,8.970059868,1.137779202,1.110544264,16.94937276,44.86363711,22.60256009,30.54128564,30.54128564,18.48795725,38.53599035,22.15250799,27.24079029,27.24079029,9.424472482,0.006970048,2.317623478,16.61,20.45447,4.35943006,2.990801928,97.00919807,12387.863,86.344,0.030830086,0.0,0.0,0.0141999999999999,86344000.0,BANF,,,BANF,2898966880.8,0.3262661555655523,0.233992538641141,2898966880.8,86344000.0,0.0141999999999999,1.0,0.233992538641141,3.0,2021.0,2019.0,2984093460.1433244,0.2273174848358854,0.0,4.0,converged,15.760989902629632,15.533672417793747,15.533672417793747,1.0263971887968703e-54,converged,1,1,other,low_leverage
BANF,2023,27456935986.099808,E_pb,False,27456935986.099808,,,89452000.0,0.2317755482423161,0.107943887060579,0.2313734269274774,0.023241259,24.749596500939052,1.5657272705479118e-135,ok,1.0,0.060921671,0.110421671,0.110421671,7.792237282,1.115607807,1.115607807,14.98557002,40.31887931,25.31391435,29.260079,29.260079,16.94937276,44.86363711,22.60256009,30.54128564,30.54128564,9.423194529,0.007230173,2.235435359,16.9,19.56257,0.0,0.0,100.0,12372.042,89.452,0.0,0.0,0.0,0.0495,89452000.0,BANF,,,BANF,3205370641.94,0.2705016471669134,0.2317755482423161,3205370641.94,89452000.0,0.0495,1.0,0.2317755482423161,3.0,2022.0,2020.0,3290502571.7456226,0.2257790479286416,0.0,4.0,converged,16.299481922268996,16.073702874340356,16.073702874340356,1.9503649055001802e-58,converged,1,1,other,zero_cost_debt
BANR,2016,12954954965.325983,E_pb,False,12954954965.325983,1891481694.0509288,8629783414.90441,255101000.0,0.191261164647664,0.097815291161916,0.189456620001172,0.044898351,20.975912768147772,5.442875850863483e-98,insufficient_returns,0.0,0.271661317,0.273661317,1.527523883,8.2611278,1.255529529,1.149897266,21.15270351,27.65481043,37.73748578,27.30228085,27.30228085,18.2821119,23.76090842,34.38112745,24.16261646,24.16261646,9.189491333,0.026047544,1.358165746,13.4,31.88739,1.888614485,11.88405187,88.11594813,9793.668,255.101,0.134868342,0.0,0.0,0.002,255101000.0,BANR,,,BANR,1847450989.02,0.2026199712127127,,1847450989.02,255101000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
BANR,2017,13213121153.52348,E_pb,False,13213121153.52348,1976271470.4119685,8887329217.53536,194769000.0,0.191261164647664,0.097815291161916,0.1899037281588095,0.273661317,23.629941532145665,9.490079686155883e-124,insufficient_returns,0.0,0.177577543,0.185577543,1.571641895,7.204809401,1.049713213,0.983216058,22.15799615,31.16594429,57.29924502,36.08603658,36.08603658,21.15270351,27.65481043,37.73748578,27.30228085,27.30228085,9.186376416,0.019949281,1.380906517,13.81,31.375235,2.044033137,8.971228445,91.02877156,9763.209,194.769,0.098553768,0.0,0.0,0.008,194769000.0,BANR,,,BANR,1856909310.62,0.1862457064530274,,1856909310.62,194769000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
BANR,2018,13870128521.15657,E_pb,False,13870128521.15657,7344812850.055808,10740534378.247192,773275000.0,0.0622846339079033,0.0655711584769758,0.0624581855881856,0.185577543,50.02927159084796,0.0,ok,0.0,-0.253049506,-0.234949506,1.485651221,7.894237981,0.917943584,0.857752395,21.58687943,27.64934071,55.92271819,33.84625154,33.84625154,22.15799615,31.16594429,57.29924502,36.08603658,36.08603658,9.381880433,0.065138097,1.249781585,13.12,33.3473,2.54786528,9.525334225,90.47466577,11871.317,773.275,0.105281784,0.0,0.0,0.0181,773275000.0,BANR,,,BANR,1816261143.06,0.1776584098544489,0.0622846339079033,1816261143.06,773275000.0,0.0181,1.0,0.0622846339079033,2.0,2017.0,2016.0,2575665771.096925,0.0439207453265853,0.0,5.0,converged,27.8295164686976,27.785595723371017,27.785595723371017,3.2383164302687753e-170,converged,1,0,other,other
